Designator,Quantity,Value,Footprint,Package,MPN,DNP,Mount_Type,Description,Manufacturer,LCSC,Type,Dielectric,Voltage,Tolerance,Mouser PN,Voltage Rating,PROD_ID,Color,MF,Description_1,Price,Check_prices,SnapEDA_Link,MP,Availability,MANUFACTURER,MAXIMUM_PACKAGE_HEIGHT,STANDARD,PARTREV,Purchase-URL,SNAPEDA_PN,Series
TP27,1,DSR,KEYSTONE_5122,"Through Hole,P=2.54mm",5122,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Blue Compact",Keystone Electronics§,C5272796,THT,,,,534-5122,,,,Keystone Electronics,Compact THM Test Point -Green,None,https://www.snapeda.com/parts/5121/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5121/Keystone/view-part/?ref=snap,5121,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=5529205&manufacturer=Keystone Electronics&part_name=5121&search_term=keystone 5121,5006,
TP28,1,CTS,KEYSTONE_5122,"Through Hole,P=2.54mm",5122,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Blue Compact",Keystone Electronics§,C5272796,THT,,,,534-5122,,,,Keystone Electronics,"Blue PC Test Point, Compact Phosphor Bronze Silver Plating 0.063 (1.60mm) Hole Diameter Mounting Type",None,https://www.snapeda.com/parts/5122/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5122/Keystone/view-part/?ref=snap,5122,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=9424815&manufacturer=Keystone Electronics&part_name=5122&search_term=keystone 5122,5006,
TP29,1,GND,KEYSTONE_5006,"Through Hole,P=2.54mm",5006,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Black Compact",Keystone Electronics,C2906764,THT,,,,534-5006,,,,Keystone Electronics Corp.,Test Point Compact THM PC .350 L .125 OD Heat Resistant Nylon 46 Black | Keystone Electronics 5006,None,https://www.snapeda.com/parts/5006/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5006/Keystone/view-part/?ref=snap,5006,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=4479071&manufacturer=Keystone Electronics Corp.&part_name=5006&search_term=keystone 5006,5006,
TP3,1,3V3 LDO,KEYSTONE_5005,"Through Hole,P=2.54mm",5005,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Red Compact",Keystone Electronics,C2906763,THT,,,,534-5005,,,,Keystone Electronics,Test Point Compact THM H .350 Nylon46 Insulated Red PhosBronze/Silver | Keystone Electronics 5005,None,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=snap,5005,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,,5005,Compact-Series
TP30,1,RI,KEYSTONE_5121,"Through Hole,P=2.54mm",5121,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Green Compact",Keystone Electronics§,C5272789,THT,,,,534-5121,,,,Keystone Electronics,"Blue PC Test Point, Compact Phosphor Bronze Silver Plating 0.063 (1.60mm) Hole Diameter Mounting Type",None,https://www.snapeda.com/parts/5122/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5122/Keystone/view-part/?ref=snap,5122,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=9424815&manufacturer=Keystone Electronics&part_name=5122&search_term=keystone 5122,5006,
TP4,1,GND,KEYSTONE_5006,"Through Hole,P=2.54mm",5006,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Black Compact",Keystone Electronics,C2906764,THT,,,,534-5006,,,,Keystone Electronics Corp.,Test Point Compact THM PC .350 L .125 OD Heat Resistant Nylon 46 Black | Keystone Electronics 5006,None,https://www.snapeda.com/parts/5006/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5006/Keystone/view-part/?ref=snap,5006,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=4479071&manufacturer=Keystone Electronics Corp.&part_name=5006&search_term=keystone 5006,5006,Compact-Series
TP5,1,3V3 IN,KEYSTONE_5005,"Through Hole,P=2.54mm",5005,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Red Compact",Keystone Electronics,C2906763,THT,,,,534-5005,,,,Keystone Electronics,Test Point Compact THM H .350 Nylon46 Insulated Red PhosBronze/Silver | Keystone Electronics 5005,None,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=snap,5005,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,,5005,Compact-Series
TP6,1,3V3 SYS,KEYSTONE_5005,"Through Hole,P=2.54mm",5005,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Red Compact",Keystone Electronics,C2906763,THT,,,,534-5005,,,,Keystone Electronics,Test Point Compact THM H .350 Nylon46 Insulated Red PhosBronze/Silver | Keystone Electronics 5005,None,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=snap,5005,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,,5006,Compact-Series
TP7,1,PR1,KEYSTONE_5005,"Through Hole,P=2.54mm",5005,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Red Compact",Keystone Electronics,C2906763,THT,,,,534-5005,,,,Keystone Electronics,Test Point Compact THM H .350 Nylon46 Insulated Red PhosBronze/Silver | Keystone Electronics 5005,None,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=snap,5005,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,,5006,Compact-Series
TP8,1,ST,KEYSTONE_5005,"Through Hole,P=2.54mm",5005,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Red Compact",Keystone Electronics§,C2906763,THT,,,,534-5005,,,,Keystone Electronics,Test Point Compact THM H .350 Nylon46 Insulated Red PhosBronze/Silver | Keystone Electronics 5005,None,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5005/Keystone/view-part/?ref=snap,5005,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,,5006,Compact-Series
TP9,1,DCD,KEYSTONE_5121,"Through Hole,P=2.54mm",5121,Yes,tht,"(THM) THRU HOLE MOUNT TEST POINTS - COLOR KEYED, Green Compact",Keystone Electronics§,C5272789,THT,,,,534-5121,,,,Keystone Electronics,Compact THM Test Point -Green,None,https://www.snapeda.com/parts/5121/Keystone/view-part/?ref=eda,https://www.snapeda.com/parts/5121/Keystone/view-part/?ref=snap,5121,In Stock,Keystone Electronics,5.59 mm,Manufacturer Recommendations,F,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=5529205&manufacturer=Keystone Electronics&part_name=5121&search_term=keystone 5121,5006,
U1,1,TLV77518PDBVR,SOT-23-5_1P75X3P05_TEX,SOT-23-5,TLV77518PDBVR,Yes,smt,"SOT-23-5 Voltage Regulators - Linear, Low Drop Out (LDO) Regulators RoHS",TI,C49292340,SMD,,,,595-TLV77518PDBVR,,,,,,,,,,,,,,,,,
U2,1,TPS2117DRLR,SOTFL50P160X60-8N,SOT-5X3,TPS2117DRLR,Yes,smt,"TPS2117 1.6-V to 5.5-V, 4-A Low IQ Power Mux With Manual and Priority Switchover",TI,C22399676,SMD,,,,595-TPS2117DRLR,,,,Texas Instruments,"1.6-V to 5.5-V, 20-mΩ, 4-A low IQ power multiplexer with manual and priority switchover",None,https://www.snapeda.com/parts/TPS2117DRLR/Texas+Instruments/view-part/?ref=eda,https://www.snapeda.com/parts/TPS2117DRLR/Texas+Instruments/view-part/?ref=snap,TPS2117DRLR,In Stock,Texas Instruments,0.6mm,IPC-7351B,A,https://www.snapeda.com/api/url_track_click_mouser/?unipart_id=15562876&manufacturer=Texas Instruments&part_name=TPS2117DRLR&search_term=tps2117,,
U3,1,THVD4431,RHA0040R-MFG,VQFN-40-EP(6x6),THVD4431RHAR,Yes,smt,"Transceiver 3V~5.5V 1Mbps VQFN-40-EP(6x6) Drivers, Receivers, Transceivers RoHS",TI,C22445427,SMD,,,,595-THVD4431RHAR,,,,,,,,,,,,,,,,,
U4,1,SN74LVC2G14DBV,SOT-23-6,SOT-23-6,SN74LVC2G14DBVR,Yes,smt,"Schmitt trigger 10uA 1.65V~5.5V 2 2 4.7ns@5V,50pF SOT-23-6 Gates and Inverters RoHS",TI,C12401,SMD,,,,595-SN74LVC2G14DBVR,,,,,,,,,,,,,,,,,
U5,1,SN74LVC245ADBR,SOP65P780X200-20N,SSOP-20,SN74LVC245ADBR,Yes,smt,"1.65V~3.6V 10uA 3.8ns@3.3V,50pF SSOP-20 Buffers, Drivers, Receivers, Transceivers RoHS",TI,C393617,SMD,,,,595-SN74LVC245ADBR,,,,,,,,,,,,,,,,,
U6,1,SN74LVC14ADR,SOIC127P600X175-14N,SOIC-14,SN74LVC14ADR,Yes,smt,"Schmitt trigger 1.65V~3.6V 6.2ns@3.3V,50pF 1uA 6 1 SOIC-14 Gates and Inverters RoHS",TI,C133541,SMD,,,,595-SN74LVC14ADR,,,,,,,,,,,,,,,,,
U7,1,SN74LVC14ADR,SOIC127P600X175-14N,SOIC-14,SN74LVC14ADR,Yes,smt,"Schmitt trigger 1.65V~3.6V 6.2ns@3.3V,50pF 1uA 6 1 SOIC-14 Gates and Inverters RoHS",TI,C133541,SMD,,,,595-SN74LVC14ADR,,,,,,,,,,,,,,,,,
U8,1,SN74LVC2G14DBV,SOT-23-6,SOT-23-6,SN74LVC2G14DBVR,Yes,smt,"Schmitt trigger 10uA 1.65V~5.5V 2 2 4.7ns@5V,50pF SOT-23-6 Gates and Inverters RoHS",TI,C12401,SMD,,,,595-SN74LVC2G14DBVR,,,,,,,,,,,,,,,,,
